baseProduct,brandName,code,crossedPrice,name,price,priceToCrossedPrice
KM11413_LOUI,Pierre Louis Mascia,UPV1120270,3550,Quilted Denim Savada Kimono,885,0.24929577464788732
PW1JW_ELOW,,UPV1092277,960,iPhone And AirPod Leather Pouch,285,0.296875
S35LTABG_SUNY,Sunny Life,UPV1091566,1060,Lucite Table Top Backgammon Aurora,420,0.39622641509433965
TN231TTSLT09_TINT,THISISNEVERTHAT,UPV1094240,270,Tie Dye Long Sleeve T-Shirt,50,0.18518518518518517
S0PBSNKA_SUNY,Sunny Life,UPV1091846,70,Green Inflatable Beach Ball,25,0.35714285714285715
WM187Y_ALLS,AllSaints,UPV1077390,755,Robyn Embellished Top,300,0.3973509933774834
WD145Z_ALLS,AllSaints,UPV1124260,970,Rina Silk Blend Layered Diana Mini Dress,385,0.39690721649484534
MD015T_ALLS,AllSaints,UPV1100056,205,Bodega Crew Neck Raw Edge T-Shirt,100,0.4878048780487805
IB5900_ADDS,Adidas by Stella McCartney,UPV1094977,900,Restart Hoodie Dress,180,0.2
MD155Y_ALLS,AllSaints,UPV1100033,300,Max Oversized Crew T-Shirt,120,0.4
MG191X_ALLS,AllSaints,UPV1104261,700,Jaxon Pullover Hoodie,350,0.5
RMPOITOUVERYB_MLBC,Maison Labiche,UPV1095698,270,Very Busy T-Shirt,50,0.18518518518518517
WD353Y_ALLS,AllSaints,UPV1099861,535,Bryony Estrella Midi Dress,210,0.3925233644859813
23021324_CHEB,Christopher Esber,UPV1105732,2900,Meribella Underwire Tank,580,0.2
23021557_CHEB,Christopher Esber,UPV1105723,2450,Lost Souvenir Crushed T-Shirt,490,0.2
23023344_CHEB,Christopher Esber,UPV1105682,3600,Arced Palm Long Sleeve Dress,720,0.2
23024318_CHEB,Christopher Esber,UPV1105756,2300,Chasm Cay Buckle Skirt,460,0.2
11007_mypants_FORT,Forte Forte,UPV1109646,1250,Shining Nylon Padded Shorts,375,0.3
A06075729_PHIL,Philosophy,UPV1108922,5850,Nylon Bomber Jacket,1170,0.2
4-23-3-27_GA81,GAUGE81,UPV1111577,2450,Phil Plunge Neck Long Sleeves Jumpsuit,490,0.2
SH03SANAZ_QSMI,Qasimi,UPV1110188,1600,Sanaz Eastern Longsleeve Shirt,320,0.2
N68M3455_MRSA,Marchesa Notte,UPV1106645,3100,Bubble Sleeved Midi Cocktail Dress,620,0.2
R1CA88_ROKH,Rokh,UPV1110147,1900,Flap Detailed Wide Legs Jeans,380,0.2
TRS007C-AW23_MMKT,Mira Mikati,UPV1105893,2500,Straight Leg Pants,500,0.2
JS33B40005_JOSH,Joshua x Smiley,UPV1114529,1100,Logo Vest,220,0.2
AW23KN0147MKN_MRQS,Marques Almeida,UPV1113385,2250,Feather Detail Draped Jumper,675,0.3
LOW23FMDR040IV_LWCL,Low Classic,UPV1115726,1450,Center Shirring Dress,360,0.2482758620689655
IB0388_Y-3,Y-3,UPV1116383,1760,3 Stripes Track Jacket,350,0.19886363636363635
2304D19184_AREA,Area,UPV1125152,3100,Crystal Embellished Cold Shoulder Dress,620,0.2
WF501Z_ALLS,AllSaints,UPV1124287,1080,Venus Shearling Slip On Mules,540,0.5
ME004Z_ALLS,AllSaints,UPV1124576,595,Rex Slim Fit Soft Stretch Denim Jeans,295,0.4957983193277311
NW23FWPA00465_NHKA,Nanushka,UPV1124785,2100,Emae Straight Leg Cropped Pleated Pants,420,0.2
12009322206_APL,APL,UPV1198050,1130,Techloom Wave,225,0.19911504424778761
51BTCOG_PAFN,Post Archive Faction,UPV1134848,3475,5.1 Center Trousers,695,0.2
71540497_SRCH,Simone Rocha,UPV1197868,6600,Signature Sleeve Smock Midi Dress,1320,0.2
92P1263811903_CORL,Corneliani,UPV1131931,1600,Garment Washed Shirt,400,0.25
ABC123FW23SSPT_ABC,Advisory Board Crystals ,UPV1133566,350,Pocket T-Shirt,70,0.2
ABCDFW23CRDKP_ABC,Advisory Board Crystals ,UPV1133497,1200,Crystal Rivet Denim Pants,240,0.2
ERL07P202_ERL,ERL,UPV1133423,1300,Levis 501 Denim Jeans,325,0.25
MJ125Z_ALLS,AllSaints,UPV1134524,940,Randall Ramskull Jacket,470,0.5
WT001Z_ALLS,AllSaints,UPV1134484,1455,Eve Linen Blend Tailored Slim Fit Blazer,725,0.49828178694158076
PRE22TP0448SHT_MRQS,Marques Almeida,UPV1197960,1375,Twisted Shirt,275,0.2
WH007Z_ALLS,AllSaints,UPV1134497,755,Celia Silk Blend Shirt,375,0.4966887417218543
CF0081_THMP,Thompson,UPV1202154,610,Rose Gold Metal Cufflinks,180,0.29508196721311475
CL8563_THMP,Thompson,UPV1202157,480,Silver-Toned Skull Cufflinks,140,0.2916666666666667
AMELIA_KIKA,Kika Vargas,UPV1202017,1770,Amelia Nylon Midi Skirt,350,0.1977401129943503
2CHZE_CHZE,Crystal Haze,UPV1202227,1085,Serena Necklace,270,0.2488479262672811
CF0196_THMP,Thompson,UPV1202181,515,Thomp/ Rhodium/ Agate/ Blue/ Cylind/Th Cilindro/Cufflinks,125,0.24271844660194175
BWOD025SIL17600_AMBU,Ambush,UPV1202297,4135,925 A CHAIN EARRINGS GOLD,1030,0.24909310761789602
CL8564_THMP,Thompson,UPV1202158,425,Cufflinks/Thomp/ Gunmetal/ Alien head/ 3D/ Black enamel eyes,105,0.24705882352941178
23W1PA0406596_THMU,Mugler,UPV1127435,2450,Flared Sheer Pants,490,0.2
QUATRE_EPYP,Eyepetizer,UPV1202217,650,Quatre Wire Havana Sunglasses,200,0.3076923076923077
WS174_GIVM,The Giving Movement,UPV1129241,450,ORGANIC COTTON TAPERED LOUNGE JOGGERS,70,0.15555555555555556
BIB10069_SRCH,Simone Rocha,UPV1202167,1780,Drip Beaded Bib,355,0.199438202247191
113881051_AGRK,Ancient Greek Sandals,UPV1199517,685,WHITNEY,135,0.19708029197080293
22ACJU301PO0303_PACO,Rabanne,UPV1198874,2450,Floral Printed Silk Midi Skirt,490,0.2
107351025_AGRK,Ancient Greek Sandals,UPV1198849,810,OFIS,160,0.19753086419753085
AW22010_BTNA,Bettina Vermillon,UPV1199193,1620,Fina High Heel Mules,320,0.19753086419753085
FW2022-DRESS01_SAME,,UPV1199094,1460,SPACE PRINTED LAYERED DRESS,290,0.19863013698630136
F22SH50_CHEB,Christopher Esber,UPV1198270,1970,Hibiscus Short Sleeve Crop Tie Shirt,390,0.19796954314720813
PX832-XVLCH_PRTX,Paris Texas,UPV1199137,3290,Holly Mama Ankle Boot Heel 95 In Calf Suede Crystal,655,0.19908814589665655
OB001M_OZBO,Ozwald Boateng,UPV1198439,3450,Cut Away Collar Classic Shirt,690,0.2
OB003M_OZBO,Ozwald Boateng,UPV1198485,1380,Chisel Classic Shirt,275,0.19927536231884058
OB007M_OZBO,Ozwald Boateng,UPV1198716,5420,Elastic Waist Trouser,1080,0.1992619926199262
100741101_AGRK,Ancient Greek Sandals,UPV1199637,995,APLI ELEFTHERIA,195,0.19597989949748743
32CHZE_CHZE,Crystal Haze,UPV1199863,490,Dominique Chain,145,0.29591836734693877
5407006111610_SKTR,The Skateroom,UPV1138660,3400,Andy Warhol Sunse Triptych Set Of 3 Decks,1360,0.4
HP22T300-80_HLSY,Hellessy,UPV1197984,4400,FLORAL EMBROIDERED SATIN HARDIN LONG SLEEVE SHIRT,880,0.2
13004322406_APL,APL,UPV1200601,1590,Techloom Defender,315,0.19811320754716982
2-2-006-322-633_APL,APL,UPV1200466,1020,Tech Loom Bliss Sneaker,200,0.19607843137254902
322CPA061PL0056_COES,Courreges,UPV1200055,2450,Twill Baggy Pants,490,0.2
ANMV0086A0_MRNI,Marni,UPV1201432,660,FLOWER RING,130,0.19696969696969696
MF220412TRY_MONS,Monse,UPV1201566,3640,Hook And Eye Logo Hoodie Dress,725,0.19917582417582416
12002106_APL,APL,UPV1200598,830,Techloom Pro,165,0.19879518072289157
2110105PD_KITR,Kitri,UPV1198375,720,Allegra Pink Daisy Print Mini Dress,140,0.19444444444444445
109431004_AGRK,Ancient Greek Sandals,UPV1199199,1365,CLASSIC CLOSED CLOG,270,0.1978021978021978
HP22T210-89_HLSY,Hellessy,UPV1199299,4400,MOIRE TAFFETA LOTTIE ONE SHOULDER TOP,880,0.2
MPF22WA007_KSUB,Ksubi,UPV1198711,1180,Chopper Short Devil,235,0.19915254237288135
OB007EM_OZBO,Ozwald Boateng,UPV1198865,3800,Elastic Waist Trouser,760,0.2
U90Y0_MNEB,Manebi,UPV1198785,580,Jute And Crystal Thong Flat Sandals,115,0.19827586206896552
05TR002_SUST,Subtle Studios,UPV1201036,2240,Double Waistband Trousers,445,0.19866071428571427
W1M29CJ000D9430_LINO,120% Lino,UPV1199977,800,Bermuda linen shorts,160,0.2
870019195_MJCL,Maryjane Claverol,UPV1202177,920,Casual Drop Down Earrings,275,0.29891304347826086
CL7201_THMP,Thompson,UPV1202407,610,Men Gunmetal Cufflinks,150,0.2459016393442623
CL7405_THMP,Thompson,UPV1202408,480,Metal Bull Head Cuffing,140,0.2916666666666667
6000FELS_DREK,DEREK ROSE,UPV1202890,350,Felsted Boxershort,70,0.2
A07065744_PHIL,Philosophy,UPV1201487,1040,Ruffle Detail High Neck Sleeveless Top,205,0.1971153846153846
CF0195_THMP,Thompson,UPV1202704,515,Cufflinks/Thomp/ Rhodium/Agate/ Wht/ Cylind/TH Cilindro,125,0.24271844660194175
CF0198_THMP,Thompson,UPV1202399,425,CufflinksThomp/ GunMetPla/ Plain/ Gunmetal Colour/ TH Wavy K,105,0.24705882352941178
CF0201_THMP,Thompson,UPV1202401,475,Cufflinks/Thomp/ GunMetPla/ Plain/ Gunmetal Colour/Ribbed Cy,115,0.24210526315789474
CF0202_THMP,Thompson,UPV1202588,475,Cufflinks/Thomp/Rose GldPlated/ Plain/ Gldcolor/Ribbed Cylin,115,0.24210526315789474
CF0246_THMP,Thompson,UPV1202589,645,Cufflinks/Thomp/ Rose Gold Plated / Gunmetal gear in High Po,160,0.24806201550387597
CF0255_THMP,Thompson,UPV1202590,425,Cufflinks/Thomp/RoseGldPlated/ Plain/ Rose Gold/ Satin Finis,105,0.24705882352941178
DOUBLEHAPPINESS_CHZE,Crystal Haze,UPV1202514,1035,DOUBLE ROW HAPPINESS,310,0.2995169082125604
CL9245_THMP,Thompson,UPV1202592,515,Cufflinks/Thomp/ GunMetal/ Rose Gold / Rotating all metal cy,125,0.24271844660194175
HP22K153-91_HLSY,Hellessy,UPV1201788,4400,STRIPE JACQUARD KNIT MARGAUX DRESS,880,0.2
BB01MPI_MCLQ,Macon & Lesqouy,UPV1202469,105,Broche - Mini Piaf Inca (petite boite),30,0.2857142857142857
NW22PFPA01625_NHKA,Nanushka,UPV1203439,1020,Shay Sweatpants,200,0.19607843137254902
ORMV0363A0_MRNI,Marni,UPV1202081,1520,FLOWER CLIP ON EARRING,300,0.19736842105263158
TC1289_THMP,Thompson,UPV1202413,425,Thomp/ GunMetPla/ Plain/ Gunmetal Colour/ Rect/Ribed Tie Cli,105,0.24705882352941178
ST22-0054_SLVI,Silvia Tcherassi,UPV1201702,4050,Mirta Jacquard Midi Dress,810,0.2
OB010M_OZBO,Ozwald Boateng,UPV1201305,3330,Oversized Tank,665,0.1996996996996997
MF058K_ALLS,AllSaints,UPV1207600,475,Raven Cuffed Slim Sweatpants,190,0.4
1124WDR005138A_VBHM,Victoria Beckham,UPV1219110,7200,Circle Detail Open Back Gown,1800,0.25
38240173139_BEAMS,BEAMS+,UPV1219234,1000,Military Over Pants,200,0.2
38110265139_BEAMS,BEAMS+,UPV1219241,725,Check Panel Shirt,145,0.2
E4SF10_ERCA,Erika Cavallini,UPV1219463,1700,Orsola Shirt,425,0.25
31ALIM1425_LINO,120% Lino,UPV1223299,0,Long Sleeve Reg Linen Shirt,200,0
L19_COWO,Completedworks,UPV1205633,620,Set Of 2 Resin Napkin Ring Holder,245,0.3951612903225806
MG323X_ALLS,AllSaints,UPV1205557,535,Underground Straight Cuffed Sweatpants,210,0.3925233644859813
MS211Z_ALLS,AllSaints,UPV1207476,645,ORIZABO SS SHIRT,320,0.49612403100775193
LOW24UCSH010BL_LWCL,Low Classic,UPV1219194,1150,See-Through Stitch Shirt,285,0.24782608695652175
VAR00812_VARL,Varley,UPV1203654,270,Lets Go Elsie Sportsbra,50,0.18518518518518517
O19_COWO,Completedworks,UPV1205639,970,Ceramic Fruit Bowl,380,0.3917525773195876
WD317Z_ALLS,AllSaints,UPV1219810,1080,Alula Silk Blend Lace Trim Maxi Dress,540,0.5
WM203Z_ALLS,AllSaints,UPV1213347,375,Katlyn Scoop Neck Bodysuit,150,0.4
0504DOUG_DREK,DEREK ROSE,UPV1226646,1010,Douglas Slippers,200,0.19801980198019803
ACWUA115_ACWL,A-Cold-Wall,UPV1226978,1150,Black Lenses America Sunglasses,285,0.24782608695652175
BB550VGBM_NEWB,New Balance,UPV1229016,699,550 Sneakers,205,0.2932761087267525
BB01GT_MCLQ,Macon & Lesqouy,UPV1226164,165,Broche - Grand Toucan (grande boite),45,0.2727272727272727
BB01MHS_MCLQ,Macon & Lesqouy,UPV1226166,90,Brooc h - Melies sun (small box),25,0.2777777777777778
EQTEDEQC1797_LARD,Lardini,UPV1224105,1300,Long Sleeve Classic Twill Shirt,325,0.25
M2002RPC_NEWB,New Balance,UPV1228941,799,2002 Sneakers,235,0.29411764705882354
NM22RSPA00184_NHKA,Nanushka,UPV1224792,1610,Cropped Suit Trousers,400,0.2484472049689441
U9060NRG_NEWB,New Balance,UPV1228985,799,9060 Sneakers,235,0.29411764705882354
WEA332_BOKJ,Bokja,UPV1226036,1640,SCHNITZEL TOP IN CLIMB EVERY MOUNTAIN,410,0.25
ZARCHMTHK_SOLE,Zarina,UPV1226083,280,Hookah Set of 6 Chaffe Cups,90,0.32142857142857145
ZARESPPMGGRY_SOLE,Zarina,UPV1226071,605,Pomegranate Set of 6 Espresso Cups And Brass Saucers,210,0.34710743801652894
24SJTE140CO0481_PACO,Rabanne,UPV1240751,1100,Rabanne Printed Short Sleevee Tshirt,275,0.25
CF007KN191_CFCL,CFCL,UPV1229930,1800,Washi T-Shirt,450,0.25
FANTASY352_MESA,Mercedes Salazar,UPV1268896,950,Fantasia Set Of 2 Sabal Candle Holders,380,0.4
IF6054_W_ADDS,Adidas by Stella McCartney,UPV1246243,1050,ASMC Ultraboost 20 Sneakers,315,0.3
HS24T25208_HLSY,Hellessy,UPV1256309,4450,Ridge Belted Shirt With Cutouts,1110,0.24943820224719102
FF4H60DPJE2001_424,424,UPV1244752,550,Graphic Print T-Shirt,165,0.3
P24334MLW677_LHNI,La Haine Inside Us,UPV1238898,500,Short Sleeve Crochet T-Shirt,125,0.25
NW24RSTP03564_NHKA,Nanushka,UPV1239851,1800,Yvonne Printed Satin Long Sleeve Top,450,0.25
TN241WSHTL03_TINT,THISISNEVERTHAT,UPV1246372,575,Flannel Check Shirt,170,0.2956521739130435
SS24DK01DB_DKMA,David Koma,UPV1232813,11500,Crystal Embellished Rose Cut-out Midi Dress,2875,0.25
B48WAKING_COWO,Completedworks,UPV1205641,1610,Ceramic Vessel Vase,640,0.39751552795031053
B34MISFITSMATTE_COWO,Completedworks,UPV1205637,870,Set Of 2 Ceramic Candlestick Holder,345,0.39655172413793105
S124LP7833_TIBI,Tibi,UPV1217036,2050,Spring Acetate Shirred Neck Circular Top,510,0.24878048780487805
MS202Z_ALLS,AllSaints,UPV1205220,645,Stellar Mass Star Printed Relaxed Shirt,255,0.3953488372093023
30015744_CWEB,Cornelia Webb,UPV1202604,575,Small Double Hoop Ear Cuffs,140,0.24347826086956523
90-7818_STUD,Staud,UPV1273055,1450,Myla Waist Cutout Detail Maxi Dress,290,0.2
BOFLOGPI_TIME,Timeless Pearly,UPV1202539,1220,Mismatched Golden Huggie Earrings,305,0.25
41CHZE_CHZE,Crystal Haze,UPV1202421,305,Plastalina Chain Necklace,75,0.2459016393442623
B99_TIME,Timeless Pearly,UPV1202461,610,Orange Cord Bracelet with Silver and Gold Pipe Beads and Ball Pendant,150,0.2459016393442623
DK12S_DKMA,David Koma,UPV1279929,4950,Cross Waist Ruffle Detail Midi Skirt,990,0.2
9097400_KHTE,Khaite,UPV1203528,3970,Luella Knit Top,790,0.19899244332493704
PI0355_THMP,Thompson,UPV1202638,230,Silver Skull-Shaped Cufflinks,65,0.2826086956521739
TC1201_THMP,Thompson,UPV1202586,425,Thomp/ White Bronze Plating/ Clover pattern /Tie Clip,105,0.24705882352941178
TC1202_THMP,Thompson,UPV1202593,425,Thomp/ RoseGldPlated/ Clover pattern/Tie Clip,105,0.24705882352941178
TC1288_THMP,Thompson,UPV1202587,425,Thomp/ Rhodium/ Plain/ SilColor/ Rect/Ribed Tie Clip,105,0.24705882352941178
PCCOR_MCLQ,Macon & Lesqouy,UPV1202505,70,Felt Key Ring Orange,20,0.2857142857142857
WFR23CABE001_HERU,Hereu,UPV1272110,1750,Cabersa Fisherman Sandals,525,0.3
W22MSHI011_OFFG,Officine Generale,UPV1203065,730,Cotton Twill Shirt,145,0.19863013698630136
R2237857_PRNZ,Proenza Schouler,UPV1202746,3520,Twist Back Viscose Crepe Knit Tank,700,0.19886363636363635
A9082-1285_AGDE,Agolde,UPV1271643,1500,Recycled Criss Cross Straight Jeans,300,0.2
BM23009256MS_BLUM,Bluemint,UPV1226668,800,Ace Summer Joggers,160,0.2
BM22002261MS_BLUM,Bluemint,UPV1226800,630,LUCA PRINTED SHIRT,155,0.24603174603174602
ID5704_M_ADDS,Adidas,UPV1228073,0,Ozmillen Sneakers,150,0
BB01MSD_MCLQ,Macon & Lesqouy,UPV1226168,105,Broche - Mini Sombrero Doré (petite boite),30,0.2857142857142857
RF02MC_MCLQ,Macon & Lesqouy,UPV1226171,50,Twin Chili Iron-On Embroidery Patches,15,0.3
RF02MP_MCLQ,Macon & Lesqouy,UPV1226172,50,Twin Parakeet Iron-On Embroidery Patches,15,0.3
ZARISTMTHK_SOLE,Zarina,UPV1226080,680,"Tiles Hookah Set of 6 Istikana Tea Cups, Saucers And Spoons",230,0.3382352941176471
ZARISTTRIBAL_SOLE,Zarina,UPV1226081,270,Set of 6 Purple Tribal Istikana Tea Cups And Saucers,135,0.5
24PMPU254ML0266_PACO,Rabanne,UPV1240802,2700,Jacquard Cardigan,810,0.3
365-6274_STUD,Staud,UPV1271369,1150,Camila Straight Leg Pant,230,0.2
541141_HAY,HAY,UPV1268967,25,Stripe Candle,10,0.4
ERL08T006_ERL,ERL,UPV1246746,550,Venice T-Shirt,135,0.24545454545454545
JC4342P02_JUNJ,Juun.J,UPV1230120,1700,Pocket Short Sleeve T-Shirt,510,0.3
A08802100_PHIL,Philosophy,UPV1253182,1300,Backless Ribbed Crop Top,325,0.25
M655N81_PGDN,Paige,UPV1254329,1150,Federal Guzman Jeans,285,0.24782608695652175
P24033BLM145_LHNI,La Haine Inside Us,UPV1238976,775,Drawstring Stretch Trousers,190,0.24516129032258063
P24043VLM112_LHNI,La Haine Inside Us,UPV1238962,460,Long Sleeve Dyed Long Shirt,115,0.25
P24083JLM167_LHNI,La Haine Inside Us,UPV1238953,430,Short Sleeve Regular T-Shirt,125,0.29069767441860467
RE24DK65D_DKMA,David Koma,UPV1232799,10400,Crystal Embroidered One Shoulder Asymmetric Hem Dress,2600,0.25
MS213Z_ALLS,AllSaints,UPV1229625,645,Ikuma Leopard Print Relaxed Fit Shirt,320,0.49612403100775193
M183N84_PGDN,Paige,UPV1254361,750,Phillips Shorts,185,0.24666666666666667
CL6576_THMP,Thompson,UPV1202406,480,Men Gunmetal Cufflinks,140,0.2916666666666667
00336X01_NEUS,Neous,UPV1279991,3090,Bophy Jeweled Fabric Mules,615,0.19902912621359223
2-23-3-14_GA81,GAUGE81,UPV1273370,1550,Himeji Cupro Mini Skirt,310,0.2
6000LEDB_DREK,DEREK ROSE,UPV1202891,350,Ledbury Boxershort,70,0.2
443-7804_STUD,Staud,UPV1273398,1350,Crosshill Long Sleeve Mini Dress,270,0.2
CF0200_THMP,Thompson,UPV1202400,475,Cufflinks/Thomp/ Rhodium/ Plain/ SilColor/Ribbed/ Cylind/TH,115,0.24210526315789474
CF0247_THMP,Thompson,UPV1202402,735,Gunmetal Round Cufflinks,180,0.24489795918367346
CF0254_THMP,Thompson,UPV1202403,455,Gunmetal Intertwined Cufflinks,110,0.24175824175824176
CF0431_THMP,Thompson,UPV1202404,515,Cufflinks/Thomp/ GunMetPla/ Jet Swarov/ Rect,125,0.24271844660194175
ANTIPAROS_NACK,Nackiye,UPV1280065,2840,Antiparos One Shoulder Kaftan Dress,565,0.198943661971831
CL7406_THMP,Thompson,UPV1202591,425,Cufflinks/Thomp/ GunMetPla/ Rose gold horns/ Animal skull/ 3,105,0.24705882352941178
HAPPINESS_CHZE,Crystal Haze,UPV1202516,415,HAPPINESS,120,0.2891566265060241
BB01CU_MCLQ,Macon & Lesqouy,UPV1202464,155,Brooch - Lover's hearts (small Box),45,0.2903225806451613
BB01LEV_MCLQ,Macon & Lesqouy,UPV1202465,90,Brooc h - Small mouth (small box),25,0.2777777777777778
N242_TIME,Timeless Pearly,UPV1202493,1220,Multicolored Beaded Necklace with Red Heart Pendant,305,0.25
TC1268_THMP,Thompson,UPV1202412,425,Thomp/ GunMetal/Rhodium bars/ Rotating all metal cylinder/50,105,0.24705882352941178
168-7543_STUD,Staud,UPV1274283,1450,Crosshill Midi Shirt Dress,290,0.2
CH008_CHZE,Crystal Haze,UPV1202230,915,ICON BRACELET,225,0.2459016393442623
CH009_CHZE,Crystal Haze,UPV1202231,1500,ICON CHAIN NECKLACE,375,0.25
R2023002_ARNZ,Aranaz,UPV1273917,1160,Gumdrop Bag With Flora Strap,230,0.19827586206896552
2304P14269_AREA,Area,UPV1205648,3300,Crystal Claw Cutout Sweatpants,660,0.2
CF006KD024_CFCL,CFCL,UPV1205112,2950,Milan Rib Tailored Jacket,590,0.2
LOW24UMSH040BL_LWCL,Low Classic,UPV1219195,850,Armhole Stitch Shirt,255,0.3
O12BANNEDBOOKNO_COWO,Completedworks,UPV1205629,1190,Banned Book No 2 Medium Vase,475,0.39915966386554624
S25_GIVM,The Giving Movement,UPV1203648,300,7/8th Leggings,45,0.15
A04220721_PHIL,Philosophy,UPV1223119,7900,Cotton Jacquard Ruffle Detail Midi Dress,1975,0.25
CHNWRTGD_SOLE,Zarina,UPV1226134,265,Nawarit Set of 6 Caffee Cups,105,0.39622641509433965
EQ708AEEQSK6240_LARD,Lardini,UPV1224029,6200,Special Line Relaxed Suit,1550,0.25
EQLPMC66EQ62041_LARD,Lardini,UPV1224104,1800,Short Sleeve Polo Shirt,540,0.3
31ALIM2052_LINO,120% Lino,UPV1223159,875,Linen Bermuda Shorts,215,0.24571428571428572
BB01CA_MCLQ,Macon & Lesqouy,UPV1226157,80,Brooc h - Silv er heart (Small Box),20,0.25
BB01RRR_MCLQ,Macon & Lesqouy,UPV1226170,90,Brooc h - Leo (small box),25,0.2777777777777778
RF03NG_MCLQ,Macon & Lesqouy,UPV1226174,65,No Gun Iron-On Embroidery Patch,15,0.23076923076923078
WEAT331_BOKJ,Bokja,UPV1224995,1690,Amour Haiku Long Sleeve Top,420,0.2485207100591716
ZARESPTRIBAL_SOLE,Zarina,UPV1226078,220,Purple Tribal Set Of 6 Espresso Cups And Brass Saucers,110,0.5
ZARISTMOON_SOLE,Zarina,UPV1226079,680,"Moon Set of 6 Istikana Tea Cups, Saucers And Spoons",230,0.3382352941176471
WT056Z_ALLS,AllSaints,UPV1219780,1455,Astrid Checked Sparkle Blazer,725,0.49828178694158076
TMA0288A0UTP758_MRNI,Marni,UPV1225264,4450,Printed Taffeta Sleeveless Top,1110,0.24943820224719102
CUMU0212XS_MRNI,Marni,UPV1219573,3400,Long Sleeve Pointed Collar Shirt,1020,0.3
BB550MCCM_NEWB,New Balance,UPV1229000,699,550 Sneakers,205,0.2932761087267525
IF1534_W_ADDS,Adidas by Stella McCartney,UPV1246271,900,Hika Sandals,270,0.3
JC4251P31_JUNJ,Juun.J,UPV1230119,2350,Fisherman Pullover Sweater,705,0.3
JC4141P05_JUNJ,Juun.J,UPV1230101,1800,Loose Fit Hoodie,450,0.25
FF4J30APTE2991_424,424,UPV1244737,2550,Denim Truck Jacket,635,0.24901960784313726
P24033MLM096_LHNI,La Haine Inside Us,UPV1238944,525,Regular Short Linen Short,130,0.24761904761904763
P24083MLM158_LHNI,La Haine Inside Us,UPV1238885,575,Oversized Hooded Sweater,140,0.24347826086956523
NW24RSSK01571_NHKA,Nanushka,UPV1239840,1600,Nima Terry Knit Slit Midi Skirt,400,0.25
S354_GIVM,The Giving Movement,UPV1237559,250,Recycled Asymmetric Tank Top,50,0.2
BM24002003MS_BLUM,Bluemint,UPV1246815,600,Martin Long Sleeve Shirt,180,0.3
HS24T24207_HLSY,Hellessy,UPV1256291,3450,Anatole Shirt With Removable Ostrich Cuffs,860,0.2492753623188406
524722_MGBT,Magda Butrym,UPV1280201,3910,Rosette High Heel Sandal,780,0.19948849104859334
R74HPGMB01S9_TWOD,Tom Wood,UPV1290654,1925,Dual-toned Silver Ring,770,0.4
NW24SSDR00899_NHKA,Nanushka,UPV1256644,2550,Beatriz Cut-out Maxi Dress,635,0.24901960784313726
SHMP0126A0P6770_MRNI,Marni,UPV1258596,3950,Check Jacquard Small Shopping Bag,1180,0.29873417721518986
ZARPL23GEOBL_SOLE,Zarina,UPV1280130,605,Geo Blue Set of 6 Soup Plates,210,0.34710743801652894
ZARPL27GEOBL_SOLE,Zarina,UPV1280131,605,Set of 6 Dinner Plate 27cm,240,0.39669421487603307
23RES2006RL_MTBR,Matthew Bruch,UPV1271196,1350,Tie Halter Crop Top,270,0.2
JJTSS2204_JUPI,Jupiter,UPV1290662,1440,Band Ring in Silver 925,575,0.3993055555555556
JJTSS2206_JUPI,Jupiter,UPV1290671,2090,Ring in Silver 925 Gold 750 Plated,835,0.39952153110047844
101040170212_LAMA,LA Manso,UPV1290704,255,RECT 1 PEPITA RING,75,0.29411764705882354
M201M61_PGDN,Paige,UPV1254371,1050,Martin Long Sleeve Shirt,260,0.24761904761904763
AC0415_NDEB,Nada Debs,UPV1291242,585,Clear Container with Arabesque Lid,230,0.39316239316239315
E38WLCZBR01_TWOD,Tom Wood,UPV1290762,760,Brown Studded Ear Cuff,190,0.25
E39LLNA01S925_TWOD,Tom Wood,UPV1290700,1030,CLASSIC HOOP LARGE,410,0.39805825242718446
HR4483_ADDS,Adidas by Stella McCartney,UPV1291173,480,Cropped Tank Top,95,0.19791666666666666
HS1706_ADDS,Adidas by Stella McCartney,UPV1291154,430,Truepace Running Crop Top,85,0.19767441860465115
S123FC7667_TIBI,Tibi,UPV1291079,1750,Feather Weight Eco Crepe Slim Shirt,350,0.2
S123WW5272_TIBI,Tibi,UPV1290799,1900,White Denim Godot Maxi Skirt,380,0.2
HR8893_ADDS,Adidas by Stella McCartney,UPV1291353,430,Medium Support Sports Bra,85,0.19767441860465115
ABC123WCCP_ABC,Advisory Board Crystals ,UPV1291147,1450,Warped Camo Pants,290,0.2
E38WMCZB01S925_TWOD,Tom Wood,UPV1290775,665,EAR CUFF SLIM BLACK,165,0.24812030075187969
E38WXCZ01S925_TWOD,Tom Wood,UPV1290750,1180,LIZ EAR CUFF,295,0.25
E38WXCZ01S9259K_TWOD,Tom Wood,UPV1290738,1295,LIZ EAR CUFF GOLD,515,0.39768339768339767
101020220211_LAMA,LA Manso,UPV1290714,255,FLOWER RING,75,0.29411764705882354
JSMXC340TR_74AL,7 For All Mankind,UPV1290812,925,Slimmy Tapered Denim Pants,185,0.2
JSGCB960BL_74AL,7 For All Mankind,UPV1290814,1050,Cargo Chino Double Knit Pants,210,0.2
